layers,neurons,epochs,batch.size,regularization,selection,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
3,50,50,5,2,1,12.343306038121248,59.56423305081073,2.252249878516506,5.559675736351733,0.9177329751526188,0.5928925961097583
4,50,50,5,2,1,11.167017673493154,60.582009384682316,2.1699757497842476,5.664421701082074,0.9167703948019583,0.5816394854156689
1,100,50,5,2,1,15.700199717080547,61.824074180032966,2.5499907396683112,5.9766193512645795,0.9023299578721455,0.5846563906827927
2,100,50,5,2,1,13.576045885402406,56.28908829268177,2.6996141795465896,5.486624614558135,0.9136942990080844,0.5909072523315094
3,100,50,5,2,1,11.510140519474907,55.464420149416334,2.1876794541698135,5.453345661009804,0.9136833359393268,0.6088963738942043
4,100,50,5,2,1,14.019461656156947,53.755139517585036,2.4367654814093003,5.3835714350812776,0.916756114829021,0.6117367115013745
1,200,50,5,2,1,12.55671255534585,57.02576757950646,2.313193548311879,5.705301224412019,0.9064364699808775,0.6022767670292126
2,200,50,5,2,1,14.61796269037806,55.203647716353956,2.7551009800624717,5.486792767102673,0.9136133224670798,0.6077809295280826
3,200,50,5,2,1,11.7146544366347,55.37643280738658,2.224497854461925,5.455498235203528,0.9203135270909263,0.6109219210002768
4,200,50,5,2,1,11.350623976576003,52.603519076789524,2.2617430968574506,5.333415901630213,0.9184445208067012,0.619111289604825
1,5,25,10,2,1,38.54781270017748,129.51619694899915,4.333613203547189,7.747972024189938,0.7222837752614326,0.34952716540876755
2,5,25,10,2,1,30.104694027755993,54.665122120362426,3.595424662144004,5.493324090291822,0.7813480303831912,0.6176817825300471
3,5,25,10,2,1,29.956128101556704,53.32032012670856,3.684234690387769,5.321130579005794,0.7781993497309734,0.6185413921806069
4,5,25,10,2,1,40.52479533639933,74.12356207246918,4.351079138474323,6.302188607582252,0.7454552484668787,0.47045994609116043
1,10,25,10,2,1,27.156374111074822,53.450878038488355,3.590316326296939,5.434510711140301,0.7937576874230601,0.6233036665430609
2,10,25,10,2,1,28.8383392563388,50.978068648613515,3.637006438093364,5.268381723604644,0.7935666292995825,0.6394123325529719
3,10,25,10,2,1,35.3543730329035,53.20724575210773,4.052306989698878,5.340686170136329,0.8177185706021525,0.6311995005192585
4,10,25,10,2,1,30.48228011107404,63.04822806965715,3.79084915979788,5.9601705043807485,0.8362450983159175,0.5631364780658782
1,20,25,10,2,1,23.070295940330556,51.95420293662656,3.1524475598925794,5.286173330037804,0.8274166733072347,0.6307767970698159
2,20,25,10,2,1,23.641935453458686,58.070264162520246,3.1711905466746297,5.614953439944257,0.8425381247283893,0.6048341423004725
3,20,25,10,2,1,18.046520117640245,60.07241961589877,2.757659655298894,5.6732494148002806,0.8695266964583125,0.5870575463372053
4,20,25,10,2,1,18.681214063633828,56.72777992198326,2.913645227659216,5.570101712531458,0.8608446335719259,0.5999611996259209
1,50,25,10,2,1,24.25346296218569,52.48482456750021,3.194417565481406,5.359824693800678,0.8372362623621765,0.637030601496467
2,50,25,10,2,1,14.016920594990445,64.87992269525127,2.4932834145542984,5.943227974203721,0.894268350078625,0.5615780279503471
3,50,25,10,2,1,15.166586283371565,56.96596869511605,2.7378817341377246,5.550355868872343,0.8882082924438528,0.6001421292751928
4,50,25,10,2,1,16.51212549115058,60.8121947846223,2.6112290984905244,5.572627460455871,0.8910009549318549,0.5806744592919496
1,100,25,10,2,1,18.638127521209398,60.46231464415438,2.9618252563082876,5.7965102318571855,0.8597640393397563,0.5931151410351335
2,100,25,10,2,1,14.54694789642026,57.01707085816522,2.5446680404976587,5.607408011021491,0.8906968885171319,0.6061173773836462
3,100,25,10,2,1,18.321078191531328,61.0370098912416,2.942317832984895,5.7151278786933855,0.9029668040191396,0.5821284620127565
4,100,25,10,2,1,12.18743872639,57.497920402506395,2.401280588929611,5.627837324910342,0.9091708111211931,0.5949244797204608
1,200,25,10,2,1,16.122528000982136,55.31668488830763,2.705301665890162,5.487334251390998,0.8799610680724773,0.613549618139733
2,200,25,10,2,1,13.575096137723945,58.30989513659946,2.417579918264864,5.605885918363875,0.9032501099625034,0.5918510248783422
3,200,25,10,2,1,12.229166498708175,57.474865418879375,2.331435107813956,5.738852022653344,0.9107959800666678,0.6092101015041128
4,200,25,10,2,1,11.986573108516412,58.67087891701183,2.4232245510245023,5.651147720092768,0.9145720135980003,0.5862210799058435
1,5,50,10,2,1,29.627083397736076,54.565587268484826,3.735607804580613,5.5432940680972305,0.8008865935927755,0.6148451503324625
2,5,50,10,2,1,24.702678341783255,147.25971306923265,3.286355444355373,8.618239726711876,0.815983944757375,0.2544487940114874
3,5,50,10,2,1,29.1146623279744,132.1024693642522,3.612467482859638,7.937030856653284,0.7806470545084039,0.323117164485263
4,5,50,10,2,1,27.573272861052338,145.27624444453062,3.3642227691587587,8.384051061610405,0.8054079438351548,0.2753043698359372
1,10,50,10,2,1,26.119612896820446,57.1559078437767,3.3363166266954654,5.617935695436653,0.8138173012351408,0.6043693768807407
2,10,50,10,2,1,28.66384237644586,56.35063294050482,3.456989589996928,5.635477910464317,0.8076556417183846,0.613234829932868
3,10,50,10,2,1,19.87329270269768,56.26133360135379,3.041160305682033,5.463261502537561,0.8583843825545868,0.6092036557620928
4,10,50,10,2,1,29.390288582605407,64.61120766604806,3.638002985090332,6.165828591976134,0.8224741927770471,0.550581259417966
1,20,50,10,2,1,20.256987496667136,58.46526296243698,2.926554138708398,5.733153604960637,0.8588208680576606,0.5986153766524248
2,20,50,10,2,1,25.68338440439383,60.509517029993766,3.543361464279779,5.729419195810704,0.8834657942028619,0.5785170080067422
3,20,50,10,2,1,14.693262476784312,61.78828772852222,2.5247808126919,5.874557805876513,0.8896095141196004,0.5884547502995223
4,20,50,10,2,1,13.75461780360161,66.76340687162013,2.4061670945891906,5.937445359309782,0.9054068842325156,0.5500750849362246
1,50,50,10,2,1,18.31534227289428,55.47818947146287,2.798597700169289,5.587824569589932,0.8846656509875699,0.6243483791460746
2,50,50,10,2,1,14.230635331398817,58.08182179761109,2.4456414787365137,5.6856497211841255,0.8994309242148892,0.5923051970707414
3,50,50,10,2,1,10.275201969548192,64.17731897932235,2.1938926649307264,5.904976894999083,0.9239440882880935,0.5698809382469042
4,50,50,10,2,1,11.842704065986512,61.39090310796576,2.264208496877536,5.602025338903304,0.9107273803479049,0.587080492987208
1,100,50,10,2,1,13.664263406263917,66.45926253362018,2.4009917943759893,6.134549725963904,0.8975126725821957,0.5765770996663117
2,100,50,10,2,1,13.588671046430086,55.23439080707187,2.396947885226834,5.460260885118935,0.9145236347491716,0.6079549317941787
3,100,50,10,2,1,10.384796276883577,55.40826509008343,2.0746383667299755,5.441575070494684,0.9227562138603219,0.6097654991879807
4,100,50,10,2,1,9.719324725795603,59.18989284798306,1.9954548578262064,5.617309286102178,0.9337190781570037,0.580640856095032
1,200,50,10,2,1,12.158235159341238,57.24992887393558,2.2537745647824523,5.646932467421449,0.9089049796294209,0.6040569329588374
2,200,50,10,2,1,9.465792003775118,56.19881727898833,2.0048874811790345,5.521347055965099,0.9290568305552342,0.6009778251098262
3,200,50,10,2,1,10.22507875458969,56.19382205114712,2.0392477484123916,5.490711445132392,0.9261534882280128,0.5918819778978036
4,200,50,10,2,1,10.28320264183009,57.08253909967152,2.0452319322139987,5.465317868949992,0.9285808579626973,0.5988502509303635
1,5,25,20,2,1,502.12976485144264,57.50567635836065,19.258377504834858,5.587945950241101,0.0327953938673749,0.5927444699748533
2,5,25,20,2,1,43.157508459148815,55.41361772879216,4.559400845096226,5.43107944142462,0.6929691854410126,0.606358264084697
3,5,25,20,2,1,36.40419511642099,138.18495070874428,4.09738919592508,8.096011078690616,0.7439513940871313,0.3131211525855253
4,5,25,20,2,1,47.169453640007575,60.5584710815697,4.81593076422868,5.597679813478673,0.7033661921577934,0.5737814397333975
1,10,25,20,2,1,33.799967513431696,51.555842433028445,3.9666121018420655,5.2751087077546535,0.7645758225735375,0.6310315675069336
2,10,25,20,2,1,33.08684742576322,49.75049686393613,3.8654591787468204,5.16297426020907,0.7966955865138251,0.6445854086523413
3,10,25,20,2,1,28.058371190777088,55.645054285852765,3.57316379588258,5.470020908966012,0.7936312138296752,0.6110488273840248
4,10,25,20,2,1,29.424333086382116,53.32832115164906,3.6095363185319,5.398025993656849,0.7832403581332068,0.6228093151954877
1,20,25,20,2,1,33.02192350940716,50.84001218282589,3.9117141134336193,5.202890295632789,0.7831966263674968,0.6319827974542358
2,20,25,20,2,1,25.44626961720677,50.113508690957175,3.266492532189676,5.146591440286953,0.8245794941565442,0.6421999060134665
3,20,25,20,2,1,23.423142380344736,55.92067832710249,3.1130256603990363,5.40226001544855,0.8427269678394862,0.6141890466731844
4,20,25,20,2,1,26.985168241663523,54.5468596020439,3.4225243833483687,5.482144812380786,0.8148659696055085,0.6193404850140832
1,50,25,20,2,1,24.438553072070597,50.612318945811474,3.2125682179025965,5.240774050897907,0.8375658222553364,0.6391821070820499
2,50,25,20,2,1,24.332161027533346,59.38710710072297,3.310780607777069,5.6934244306348685,0.8617098880314348,0.583284297543779
3,50,25,20,2,1,16.561585785348175,55.112422923277414,2.9843235909579784,5.521867955058677,0.8833254922627805,0.6129700957571989
4,50,25,20,2,1,17.05986083731061,59.82769893440841,2.8778909255197807,5.663581957213093,0.8810449668021239,0.5930219797798943
1,100,25,20,2,1,22.349941659503205,54.293459857604596,3.0706190787496466,5.442340539044772,0.8388117358024076,0.6139590608556693
2,100,25,20,2,1,23.901770758220906,53.95973764894811,3.3832008204748374,5.365254682270619,0.8865142181684886,0.6128668031707171
3,100,25,20,2,1,20.937325729348323,61.65052909965252,3.3739461975033116,5.851032089122027,0.8863195015811445,0.5910428403715121
4,100,25,20,2,1,15.244501794021085,60.505734398789066,2.61306534306657,5.751262677709718,0.8914031604873178,0.5759213375327836
1,200,25,20,2,1,20.102079153458085,53.06125103930096,2.917363476393461,5.423912620760032,0.8627169988157535,0.6291163336899028
2,200,25,20,2,1,15.960628811709704,61.00789740563273,2.7701661142863254,5.815114785384366,0.8846646762424563,0.5827048555540465
3,200,25,20,2,1,20.364479632515337,51.403112753647434,3.072972745089944,5.254018548772828,0.9017108418641909,0.6303811733329477
4,200,25,20,2,1,12.703930512336218,63.57462253795191,2.5614041251134467,5.835222097143867,0.9118830828788871,0.5662046077979348
1,5,50,20,2,1,31.189957115431778,54.55797760983768,3.7898478852418815,5.5071367829778595,0.7724446252231568,0.6056067703894091
2,5,50,20,2,1,30.258768122764995,58.46759017059466,3.7429099583010697,5.610403270729749,0.7995554450703257,0.5878774540414767
3,5,50,20,2,1,30.52500449239577,56.36824454613271,3.675578745793778,5.432112874613885,0.8076496398361217,0.6034212684622831
4,5,50,20,2,1,458.2420489492685,56.572971456760534,18.09624894145325,5.52470790589027,0.03227804829428032,0.6005543811877831
1,10,50,20,2,1,29.55560214962558,53.738861337575294,3.6151210086917036,5.4093603354446005,0.7952748221917686,0.6224533608168344
2,10,50,20,2,1,24.896621340681552,57.403811524257705,3.2137301968030187,5.5350851505315335,0.8284735412975188,0.6033483878375356
3,10,50,20,2,1,25.710083804541068,59.81724061322332,3.480258519951952,5.607939574936632,0.853879313045506,0.5796582382087988
4,10,50,20,2,1,27.54188636538167,55.75153280531477,3.4071727244428627,5.42586120926363,0.8114786921790643,0.61354032513917
1,20,50,20,2,1,21.416277940279777,55.91387902270395,3.021589551637175,5.501571120259842,0.8396014274277673,0.614904366400986
2,20,50,20,2,1,16.842169971393687,60.210710397870685,2.6923319356871835,5.597519109117349,0.8774469077427869,0.6001832287068981
3,20,50,20,2,1,15.956771943606842,60.94694469177739,2.6341766049734567,5.801850482124087,0.8794065478909593,0.5849743281670029
4,20,50,20,2,1,18.16150280696473,63.91677777974679,2.8186219894302798,5.7920999093550245,0.8891677429358529,0.5611831113614703
1,50,50,20,2,1,19.142097189436754,55.18512551518355,3.056650524725408,5.559947573135612,0.8583142776799576,0.618483372735664
2,50,50,20,2,1,13.522820363931215,62.911430719056916,2.293220751017839,5.892760068033153,0.9027018761445074,0.5778146899691414
3,50,50,20,2,1,14.715738189254058,63.0380027152995,2.478781718275947,6.009202541238459,0.897929516657573,0.5584294342046979
4,50,50,20,2,1,12.245601978207633,59.18882594985514,2.3691106259363517,5.750033495856186,0.9101602485690983,0.5871422386858111
1,100,50,20,2,1,16.37445509576427,60.44434249657962,2.8245200875147414,5.837631511719718,0.8786648759241916,0.6008854825194055
2,100,50,20,2,1,13.60039759424049,56.3841051471502,2.346273916995574,5.5444390560040855,0.90594023449562,0.6003172153344131
3,100,50,20,2,1,13.073450215332874,54.86473526547962,2.338995909704666,5.499191624091477,0.9119864364101231,0.6161357957456096
4,100,50,20,2,1,12.466206520872538,58.059260607600116,2.2873598220006004,5.643990030016275,0.9162624205652941,0.5987074320578173
1,200,50,20,2,1,27.62359697786356,60.56291792867126,3.7653858407068106,5.8778836588097905,0.8903213728815429,0.593810043178022
2,200,50,20,2,1,14.968365973010654,61.189289740944645,2.545754955191489,5.737550223278649,0.903375866823138,0.5660833689338335
3,200,50,20,2,1,15.049188900198809,57.869777458613946,2.649462973984762,5.645032638684807,0.9135245867766304,0.5957825220495301
4,200,50,20,2,1,10.90340955901632,63.052941305263424,2.1641945492958716,5.7817984449107875,0.9192678791990447,0.5650547972616544
1,5,25,100,2,1,79.09359892673592,82.97636320632033,6.3553310963548935,6.677580504007123,0.45806022994050893,0.4249909478165095
2,5,25,100,2,1,78.6287933329957,84.96442490929736,6.353047228010123,6.779200803057205,0.4692785689418727,0.39751402563300114
3,5,25,100,2,1,75.24925908397398,93.33139115086979,6.324878434050164,7.021884555681026,0.4727810097400777,0.36118703403326957
4,5,25,100,2,1,77.15259055797,169.98235643896396,6.353170302177671,9.427536011912636,0.4600776940162931,0.15702277045230567
1,10,25,100,2,1,62.612963383203244,82.73082170147957,5.606990662281678,6.6281821299597254,0.5757755374708398,0.42453253244917183
2,10,25,100,2,1,46.31501419672274,69.94560778295215,4.742646941804607,6.158309195794693,0.6926285832663434,0.501462420228283
3,10,25,100,2,1,68.11827317599456,73.53383298267438,5.826947071526762,6.253639791279097,0.5470568150884405,0.47836008928868423
4,10,25,100,2,1,49.14892518221262,80.65963012763243,4.887639794967256,6.554455941035334,0.6703246054867706,0.43899715163545916
1,20,25,100,2,1,54.20482214127119,71.4824196490665,5.182150017410511,6.1907500092253755,0.6296369148894733,0.5176771711525231
2,20,25,100,2,1,47.00226599717092,61.453924786955916,4.797471000594129,5.780557961891397,0.6752859468665893,0.5740467764454387
3,20,25,100,2,1,41.527456253011955,66.61947104953717,4.51368577350002,6.010885402494028,0.6999220371755261,0.5251872859485497
4,20,25,100,2,1,41.336174971581706,65.98321925847902,4.454903504634466,5.932091436188049,0.7245080502814673,0.5367598297065015
1,50,25,100,2,1,46.155695372146354,56.75954825018251,4.7628479984939736,5.5032612311388185,0.6777205184095486,0.6036921358244776
2,50,25,100,2,1,29.268929558324494,52.802868116547664,3.6665765804032486,5.26693751802781,0.7831308512142223,0.633459372169642
3,50,25,100,2,1,29.304760334561408,53.29272042607443,3.639751016670241,5.346791368773125,0.8263578941121366,0.6297264525763053
4,50,25,100,2,1,31.917379959659804,54.94629579277083,3.783782332189023,5.532936186387368,0.7937319858889749,0.6007369583595725
1,100,25,100,2,1,33.10638657766883,55.5719410540779,3.941902355438361,5.510534665311707,0.7591247734037382,0.6068760494447752
2,100,25,100,2,1,25.689572636454887,51.49641711550269,3.3283490073588786,5.30434417164789,0.8258546860211075,0.6281554121148206
3,100,25,100,2,1,17.533396900966334,59.14615289314772,2.6627252567820023,5.650178899332499,0.8793029098402819,0.5945476647771482
4,100,25,100,2,1,16.460565328643654,54.40094246754458,2.6256584487057597,5.450199933720839,0.87946659186257925,0.6163697923828375
1,200,25,100,2,1,29.69633554167012,51.19036018434354,3.8431117855004406,5.2391634274726036,0.774978149714283,0.6333171397628942
2,200,25,100,2,1,26.44865174716865,57.73018618880744,3.552512708750966,5.685500968878169,0.870437728138943,0.5963768901103295
3,200,25,100,2,1,16.632367650975,56.37153583217126,3.001715314535315,5.526232306758885,0.8920157464932887,0.609008607946957
4,200,25,100,2,1,14.13365511997412,58.686930935620964,2.565327751517583,5.776640924676672,0.8944209465425338,0.5787159369849414
1,5,50,100,2,1,74.77103670650999,65.49865839313026,6.187607231350536,5.917715696595206,0.4856396286833526,0.5324816000683477
2,5,50,100,2,1,528.5083709892251,68.25183338652077,19.924586384815235,5.996141738480318,0.024492468509366008,0.5205168953478851
3,5,50,100,2,1,37.826883285959376,69.36191114967691,4.336831198929943,6.145604710926592,0.7180393786314925,0.503444465428242
4,5,50,100,2,1,60.08858134701318,61.34733192376714,5.554803345227557,5.713061829728643,0.5893034749794963,0.5701567312455696
